gen,bestIsSolutionB4start,dynamicConstraintsB4,currentOperator,sumDiff/AC,improvedChromes,affectedChromes,diversity,bestBeforeOpStarts
609,false,[25/81],mutationSwapCOP,0.0,0,87,1.4496264319999998E7,4.0471335E8
609,false,[25/81],interRaceX,1.575335208E7,14,100,1271576.6720000028,4.11938377E8
610,false,[25/81],mutationSinglePoint,0.0,0,100,1.4163855489E7,4.0471335E8
610,false,[25/81],mutationSinglePoint,0.0,0,87,1.4163855489E7,4.0471335E8
610,false,[25/81],interRaceX,2.261837589E7,18,100,917300.7720000029,4.11938377E8
611,false,[25/81],crossoverKempe,0.0,0,100,1.3824209674E7,4.0471335E8
611,false,[25/81],crossoverKempe,0.0,14,88,1.3824209674E7,4.0471335E8
611,false,[25/81],interRaceX,1.893284907E7,14,100,1.5717494581E7,4.11938377E8
612,false,[25/81],mutationKemp2,0.03190931633027503,33,100,1.4156623633E7,4.0471335E8
612,false,[25/81],mutationKemp2,0.0016530877318441995,14,87,1.4156623633E7,4.0471335E8
612,false,[25/81],interRaceX,1.387456252E7,13,100,1076546.3149999976,4.11938377E8
613,false,[25/81],interRaceX,0.0,0,100,1.4503484573E7,4.0471335E8
613,false,[25/81],interRaceX,0.0,0,90,1.4503484573E7,4.0471335E8
613,false,[25/81],interRaceX,1.539197273E7,14,100,1.6042681845999997E7,4.11938377E8
614,false,[25/81],mutationGroupSwap,0.07102727594814497,26,100,1.5002112913999999E7,4.0471335E8
614,false,[25/81],mutationGroupSwap,0.0,0,83,1.5002112913999999E7,4.0471335E8
614,false,[25/81],interRaceX,1.719859577E7,14,100,621143.9089999974,4.11938377E8
616,false,[25/81],interRaceX,8816113.14,8,100,1.6042698838E7,4.11938377E8
617,false,[25/81],interRaceX,1.539198552E7,11,100,252586.86800000072,4.11938377E8
618,false,[25/81],interRaceX,1.589795381E7,16,100,599701.848000002,4.04713532E8
619,false,[25/81],interRaceX,1.257382799E7,9,100,671904.5230000019,4.04713532E8
624,false,[25/81],interRaceX,1.336877656E7,20,100,498289.5889999986,3.90263477E8
625,false,[25/81],interRaceX,1.466951615E7,37,100,917339.3439999997,3.90261225E8
626,false,[25/81],interRaceX,1.206809445E7,49,100,1.7191687693E7,3.830348E8
627,false,[25/81],interRaceX,1.409154943E7,62,100,1.7733684726999998E7,3.75807698E8
628,false,[30/81],mutationKemp5,0.0636415161183686,51,100,1.6909901251E7,3.68580476E8
628,false,[30/81],mutationKemp5,0.08252020738671656,65,88,1.6909901251E7,3.68580476E8
628,false,[30/81],interRaceX,2.030619885E7,60,100,570563.8639999985,3.75807144E8
629,false,[30/81],mutationKemp5,0.06334396032427321,53,100,1.7495279557E7,3.68580476E8
629,false,[30/81],mutationKemp5,0.06491226065460773,57,93,1.7495279557E7,3.68580476E8
629,false,[30/81],interRaceX,1.466967771E7,54,100,1.8239559327999998E7,3.75807144E8
630,false,[30/81],mutationKemp3,0.06685086787212641,45,100,1.8044518751E7,3.68580394E8
630,false,[30/81],mutationKemp3,0.05773194216371022,35,88,1.8044518751E7,3.68580394E8
630,false,[30/81],interRaceX,1.741562585E7,49,100,1.9786081336000003E7,3.75807039E8
631,false,[30/81],mutationKemp3,0.06909316330056754,42,100,1.844921182E7,3.68580394E8
631,false,[30/81],mutationKemp3,0.01027275947548802,11,62,1.844921182E7,3.68580394E8
631,false,[30/81],interRaceX,9611078.78,25,100,1.9410319698000003E7,3.75807039E8
632,false,[30/81],mutationGroupSwap,0.02606447042140644,14,100,1.6476403086000001E7,3.68580394E8
632,false,[30/81],mutationGroupSwap,2.823597057705637E-4,1,69,1.6476403086000001E7,3.68580394E8
632,false,[30/81],interRaceX,2.095649181E7,26,100,1661661.9329999983,3.75807039E8
633,false,[30/81],mutationSwapCOP,0.0,0,100,1.7314650824E7,3.68580394E8
633,false,[30/81],mutationSwapCOP,0.0,0,67,1.7314650824E7,3.68580394E8
633,false,[30/81],interRaceX,2.854405882E7,21,100,64754.29399999976,3.75805085E8
634,false,[30/81],mutationClusterMulti,0.0,0,100,1.8492539013E7,3.68580385E8
634,false,[30/81],mutationClusterMulti,0.0,0,63,1.8492539013E7,3.68580385E8
634,false,[30/81],interRaceX,1.228483692E7,13,100,512838.2949999988,3.75805085E8
635,false,[30/81],mutationClusterMulti,0.0,0,100,1.8528677051999997E7,3.68580385E8
635,false,[30/81],mutationClusterMulti,0.0,0,61,1.8528677051999997E7,3.68580385E8
635,false,[30/81],interRaceX,1.842725043E7,13,100,2.0371402095E7,3.75805085E8
636,false,[30/81],interRaceX,1.438048157E7,7,100,946202.4389999985,3.75805085E8
637,false,[30/81],mutationKemp4,0.050595111583534164,56,100,1.8572054976E7,3.68580385E8
637,false,[30/81],mutationKemp4,0.015256038473295522,29,59,1.8572054976E7,3.68580284E8
637,false,[30/81],interRaceX,1.228480937E7,10,100,1155836.5870000005,3.75805085E8
638,false,[30/81],mutationChangeTrack,0.0665816507274576,46,100,1.8572073943E7,3.68580284E8
638,false,[30/81],mutationChangeTrack,0.006412132226851891,17,69,1.8572073943E7,3.68580283E8
638,false,[30/81],interRaceX,1.228478835E7,9,100,433188.02200000285,3.75805085E8
639,false,[30/81],mutationChangeTrack,0.0428303223515104,47,100,1.8572084966000002E7,3.68580283E8
639,false,[30/81],mutationChangeTrack,0.008786820689013663,14,77,1.8572084966000002E7,3.68580283E8
639,false,[30/81],interRaceX,1.452502693E7,13,100,209320.4410000026,3.75805085E8
640,false,[30/81],mutationChangeTrack,0.025437477860541548,43,100,1.8572091183E7,3.68580283E8
640,false,[30/81],mutationChangeTrack,0.0018690456213095643,8,76,1.8572091183E7,3.68580244E8
640,false,[30/81],interRaceX,1.466948699E7,15,100,194594.09900000095,3.75805085E8
641,false,[30/81],mutationKemp2,0.02829259652789915,55,100,1.8572084957999997E7,3.68580244E8
641,false,[30/81],mutationKemp2,0.008905719118610904,22,71,1.8572084957999997E7,3.68580244E8
641,false,[30/81],interRaceX,1.452506015E7,14,100,2.0024590973E7,3.75805085E8
642,false,[30/81],mutationKemp2,0.0406092809078109,54,100,1.8572098706E7,3.68580244E8
642,false,[30/81],mutationKemp2,0.005648581631445464,18,74,1.8572098706E7,3.68580244E8
642,false,[30/81],interRaceX,1.228478057E7,9,100,1.9800576763E7,3.75805085E8
643,false,[30/81],interRaceX,1.409140339E7,8,100,252583.2300000012,3.75805085E8
645,false,[30/81],mutationChangeTrack,0.03779667020862689,42,100,1.8572111608999997E7,3.68580244E8
645,false,[30/81],mutationChangeTrack,0.003327926617968938,10,76,1.8572111608999997E7,3.68580244E8
645,false,[30/81],interRaceX,6286954.19,8,100,1.9200807027999997E7,3.75805085E8
646,false,[30/81],mutationChangeTrack,0.030361317746865096,34,100,1.8362544851999998E7,3.68580175E8
646,false,[30/81],mutationChangeTrack,0.0022340299914746235,8,75,1.8362544851999998E7,3.68580175E8
646,false,[30/81],interRaceX,1.43081501E7,9,100,1.9793359862E7,3.75805085E8
647,false,[30/81],mutationChangeTrack,0.029709528870735084,35,100,1.8564886680000003E7,3.68580171E8
647,false,[30/81],mutationChangeTrack,0.00298767641767259,7,76,1.8564886680000003E7,3.68580171E8
647,false,[30/81],interRaceX,1.235713654E7,12,100,433105.0660000026,3.75805085E8
648,false,[30/81],mutationChangeTrack,0.02380800566766993,35,100,1.8572115167000003E7,3.68580171E8
648,false,[30/81],mutationChangeTrack,7.084661709469449E-4,5,76,1.8572115167000003E7,3.68580171E8
648,false,[30/81],interRaceX,6214668.49,6,100,1.9193582016000003E7,3.75805085E8
649,false,[30/81],mutationChangeTrack,0.026659582003921968,34,100,1.8564890177999996E7,3.68580171E8
649,false,[30/81],mutationChangeTrack,0.006779135671240511,17,80,1.8564890177999996E7,3.68580171E8
649,false,[30/81],interRaceX,1.004459634E7,6,100,58417.512000000475,3.75805085E8
650,false,[30/81],mutationChangeTrack,0.02129649309339584,28,100,1.8572124518999998E7,3.68580171E8
650,false,[30/81],mutationChangeTrack,0.0025102443334482677,13,81,1.8572124518999998E7,3.68580171E8
650,false,[30/81],interRaceX,7948965.53,5,100,578669.7560000002,3.75805085E8
651,false,[30/81],mutationKemp2,0.026376195536431623,42,100,1.8572130392E7,3.68580037E8
651,false,[30/81],mutationKemp2,0.004037348883008609,13,78,1.8572130392E7,3.68580037E8
651,false,[30/81],interRaceX,1.033366663E7,8,100,628357.5449999988,3.75805085E8
652,false,[30/81],mutationKemp2,0.026450584484846332,39,100,1.8572127604000002E7,3.68580037E8
652,false,[30/81],mutationKemp2,0.00614912304575764,19,78,1.8572127604000002E7,3.68580037E8
652,false,[30/81],interRaceX,1.22125639E7,8,100,440496.6060000002,3.75805085E8
653,false,[30/81],mutationKemp2,0.02279844137490727,37,100,1.8572134237999998E7,3.68580037E8
653,false,[30/81],mutationKemp2,0.0036490860300247034,16,73,1.8572134237999998E7,3.68580037E8
653,false,[30/81],interRaceX,1.250160204E7,11,100,1.9822294442E7,3.75805085E8
654,false,[30/81],mutationKemp2,0.02262132483156165,31,100,1.8572128026E7,3.68580037E8
654,false,[30/81],mutationKemp2,0.0062263276926480616,18,78,1.8572128026E7,3.68580037E8
654,false,[30/81],interRaceX,1.445269812E7,11,100,2.0017397838E7,3.75805085E8
655,false,[30/81],mutationKemp2,0.02247254693531431,35,100,1.8572136214999996E7,3.68580037E8
655,false,[30/81],mutationKemp2,0.005554193120378141,19,78,1.8572136214999996E7,3.68580037E8
655,false,[30/81],interRaceX,8165798.98,4,100,1.9388716112999998E7,3.75805085E8
656,false,[30/81],mutationKemp2,0.01969890187654528,35,100,1.8572144355E7,3.68580037E8
656,false,[30/81],mutationKemp2,0.002820063393726316,11,77,1.8572144355E7,3.68580037E8
656,false,[30/81],interRaceX,1.206799415E7,6,100,454977.13000000117,3.75805085E8
657,false,[30/81],mutationKemp2,0.0134254339360632,31,100,1.8572148426E7,3.68580037E8
657,false,[30/81],mutationKemp2,0.0026370685245413446,11,81,1.8572148426E7,3.68580037E8
657,false,[30/81],interRaceX,1.062275344E7,11,100,1322090.130000001,3.75805085E8
658,false,[30/81],mutationKemp2,0.01836344314564485,34,100,1.8167463438E7,3.68580037E8
658,false,[30/81],mutationKemp2,0.005119395959996363,14,73,1.8167463438E7,3.68580037E8
658,false,[30/81],interRaceX,1.02614447E7,8,100,1040162.7920000016,3.75805085E8
659,false,[30/81],mutationKemp2,0.01435352461921866,29,100,1.8572144158999998E7,3.68580037E8
659,false,[30/81],mutationKemp2,0.0025023388464036635,10,78,1.8572144158999998E7,3.68580037E8
659,false,[30/81],interRaceX,1.235706086E7,9,100,1.9807850244999997E7,3.75805085E8
660,false,[30/81],mutationKemp2,0.019582004959956975,25,100,1.8572143630000003E7,3.68580037E8
660,false,[30/81],mutationKemp2,0.003206263567941884,11,78,1.8572143630000003E7,3.68580037E8
660,false,[30/81],interRaceX,1.011692328E7,7,100,649932.8430000007,3.75805085E8
661,false,[30/81],mutationKemp3,0.019741409847774775,28,100,1.8572149662E7,3.68580037E8
661,false,[30/81],mutationKemp3,9.766712208927077E-4,8,70,1.8572149662E7,3.68580037E8
661,false,[30/81],interRaceX,1.625936886E7,13,100,2.0198086548E7,3.75805085E8
662,false,[30/81],mutationKemp3,0.021066241586086106,24,100,1.8572154825E7,3.68580037E8
662,false,[30/81],mutationKemp3,2.2498587841746976E-4,7,74,1.8572154825E7,3.68580037E8
662,false,[30/81],interRaceX,1.62592882E7,10,100,35805.455000001195,3.75805085E8
663,false,[30/81],mutationKemp3,0.01601487778927549,19,100,1.8572159345999997E7,3.68580037E8
663,false,[30/81],mutationKemp3,3.0822878856175617E-4,5,77,1.8572159345999997E7,3.68580037E8
663,false,[30/81],interRaceX,1.033371252E7,5,100,1351107.001999998,3.75805085E8
664,false,[30/81],mutationKemp3,0.007863974495558068,15,100,1.8572161566000003E7,3.68580037E8
664,false,[30/81],mutationKemp3,0.0034082967133538143,9,74,1.8572161566000003E7,3.68580037E8
664,false,[30/81],interRaceX,1.640376768E7,10,100,21102.366000002625,3.75805085E8
665,false,[30/81],mutationKemp3,0.008912504427717067,11,100,1.8572164082E7,3.68580028E8
665,false,[30/81],mutationKemp3,0.002422779373987003,8,81,1.8572164082E7,3.68580028E8
665,false,[30/81],interRaceX,1.242931225E7,10,100,1.9815095307E7,3.75805085E8
666,false,[30/81],mutationKemp3,0.006539142755791545,17,100,1.8572157508999996E7,3.68580028E8
666,false,[30/81],mutationKemp3,5.36269531949074E-4,8,72,1.8572157508999996E7,3.68580028E8
666,false,[30/81],interRaceX,1.221254521E7,6,100,1162683.2699999989,3.75805085E8
667,false,[30/81],mutationKemp3,0.00784980517171789,15,100,1.8572163264E7,3.68580028E8
667,false,[30/81],mutationKemp3,0.001945787370344296,10,71,1.8572163264E7,3.68580028E8
667,false,[30/81],interRaceX,1.206803806E7,8,100,267977.5699999988,3.75805085E8
668,false,[30/81],mutationKemp3,0.005253276655857917,14,100,1.8572164263E7,3.68580028E8
668,false,[30/81],mutationKemp3,0.001503097146318445,15,74,1.8572164263E7,3.68580028E8
668,false,[30/81],interRaceX,1.250163722E7,11,100,1.9099640085E7,3.75805085E8
669,false,[30/81],mutationKemp3,0.005313496280869003,13,100,1.8572162467000004E7,3.68580028E8
669,false,[30/81],mutationKemp3,0.0014360800756745644,11,74,1.8572162467000004E7,3.68580028E8
669,false,[30/81],interRaceX,1.409145381E7,10,100,975036.5519999982,3.75805085E8
670,false,[30/81],mutationKemp3,0.0067127169680316,10,100,1.8572163584E7,3.68580028E8
670,false,[30/81],mutationKemp3,0.002622308812634502,11,72,1.8572163584E7,3.68580028E8
670,false,[30/81],interRaceX,1.011692899E7,6,100,1.9583856483E7,3.75805085E8
671,false,[30/81],mutationKemp5,0.00965639390720753,27,100,1.8572166310000002E7,3.68580028E8
671,false,[30/81],mutationKemp5,0.001799131196572776,4,76,1.8572166310000002E7,3.68580028E8
671,false,[30/81],interRaceX,1.221249259E7,7,100,1.9793415569000002E7,3.75805085E8
672,false,[30/81],mutationKemp5,0.012242295430332888,24,100,1.8572169318E7,3.68580028E8
672,false,[30/81],mutationKemp5,0.004855354822939262,14,75,1.8572169318E7,3.68580028E8
672,false,[30/81],interRaceX,1.430819559E7,8,100,953472.2230000019,3.75805085E8
673,false,[30/81],mutationKemp5,0.014544810485385824,29,100,1.8572173356E7,3.68580028E8
673,false,[30/81],mutationKemp5,0.001083784558778418,7,84,1.8572173356E7,3.68580028E8
673,false,[30/81],interRaceX,1.640387295E7,13,100,743964.2490000009,3.75805085E8
674,false,[30/81],mutationKemp5,0.006347856890060939,17,100,1.8572174908E7,3.68580028E8
674,false,[30/81],mutationKemp5,0.0026820505035257984,11,77,1.8572174908E7,3.68580028E8
674,false,[30/81],interRaceX,1.206798784E7,9,100,1.9778973692E7,3.75805085E8
675,false,[30/81],mutationKemp5,0.007835635847877711,18,100,1.8572174862999998E7,3.68580028E8
675,false,[30/81],mutationKemp5,0.0021516380004834865,8,81,1.8572174862999998E7,3.68580028E8
675,false,[30/81],interRaceX,1.423593202E7,11,100,194556.87099999786,3.75805085E8
676,false,[30/81],mutationKemp5,0.025501239815785084,29,100,1.857215834E7,3.68580028E8
676,false,[30/81],mutationKemp5,0.0027677411729625117,11,75,1.857215834E7,3.68580028E8
676,false,[30/81],interRaceX,1.416369546E7,8,100,245391.41399999856,3.75805085E8
677,false,[30/81],mutationKemp5,0.014686503719567555,24,100,1.8572163094E7,3.68580028E8
677,false,[30/81],mutationKemp5,0.0010726776531107174,10,71,1.8572163094E7,3.68580028E8
677,false,[30/81],interRaceX,8238052.89,6,100,1.9395968383E7,3.75805085E8
678,false,[30/81],mutationKemp5,0.011856181367475073,23,100,1.8572165941000003E7,3.68580028E8
678,false,[30/81],mutationKemp5,0.002680052948754134,19,76,1.8572165941000003E7,3.68580028E8
678,false,[30/81],interRaceX,1.242938573E7,7,100,418814.18600000144,3.75805085E8
679,false,[30/81],mutationKemp5,0.00985830676581827,26,100,1.8572168724E7,3.68580028E8
679,false,[30/81],mutationKemp5,0.0014718135234302984,13,71,1.8572168724E7,3.68580028E8
679,false,[30/81],interRaceX,1.228482376E7,10,100,433154.0,3.75805085E8
682,false,[30/81],mutationChangeTrack,0.004296847325458657,3,100,1.8572170707E7,3.68580028E8
682,false,[30/81],mutationChangeTrack,0.0,0,78,1.8572170707E7,3.68580028E8
682,false,[30/81],interRaceX,1.228480958E7,8,100,1.9800651665E7,3.75805085E8
683,false,[30/81],mutationInterRaceXCOP,0.013219978745910339,63,100,1.8572173952999998E7,3.68580028E8
683,false,[30/81],mutationInterRaceXCOP,0.010220103206528301,28,74,1.8572173952999998E7,3.68580028E8
683,false,[30/81],interRaceX,1.293521374E7,17,100,368202.7730000019,3.75805085E8
684,false,[30/81],interRaceX,0.0,0,100,1.7560442773000002E7,3.68579997E8
684,false,[30/81],interRaceX,0.0,0,80,1.7560442773000002E7,3.68579997E8
684,false,[30/81],interRaceX,2.073966533E7,21,100,599354.1939999998,3.75805085E8
685,false,[30/81],interRaceX,0.0,0,100,1.7748306301E7,3.68579997E8
685,false,[30/81],interRaceX,0.0,0,79,1.7748306301E7,3.68579997E8
685,false,[30/81],interRaceX,1.669286163E7,15,100,808928.6110000014,3.75805085E8
686,false,[30/81],mutationSwapCOP,0.0,0,100,1.7119579623000003E7,3.68579997E8
686,false,[30/81],mutationSwapCOP,0.0,0,82,1.7119579623000003E7,3.68579997E8
686,false,[30/81],interRaceX,2.247395118E7,16,100,143896.05899999736,3.75805068E8
687,false,[30/81],mutationKemp4,0.04934466879174579,42,100,1.8514269180999998E7,3.68579997E8
687,false,[30/81],mutationKemp4,0.0053589107787373885,25,78,1.8514269180999998E7,3.68579997E8
687,false,[30/81],interRaceX,1.445266036E7,12,100,1.9959535217E7,3.75805068E8
688,false,[30/81],mutationKemp5,0.04422600070858607,39,100,1.8550415732E7,3.68579997E8
688,false,[30/81],mutationKemp5,0.002406193031120205,20,82,1.8550415732E7,3.68579997E8
688,false,[30/81],interRaceX,6214677.4,5,100,1.9171883472000003E7,3.75805068E8
689,false,[30/81],mutationGroupSwap,0.049199433228059204,24,100,1.8557655450999998E7,3.68579997E8
689,false,[30/81],mutationGroupSwap,0.0,0,79,1.8557655450999998E7,3.68579997E8
689,false,[30/81],interRaceX,8165777.73,5,100,1581971.2759999991,3.75805068E8
690,false,[30/81],mutationKemp1,0.04691817215702031,36,100,1.8572120338999998E7,3.68579997E8
690,false,[30/81],mutationKemp1,0.0024182311959642295,9,75,1.8572120338999998E7,3.68579997E8
690,false,[30/81],interRaceX,1.83549965E7,9,100,896524.7889999986,3.75805068E8
691,false,[30/81],interRaceX,1.409139102E7,10,100,252666.93799999953,3.75805068E8
692,false,[30/81],mutationClusterMulti,0.0,0,100,1.8572124345E7,3.68579997E8
692,false,[30/81],mutationClusterMulti,0.0,0,77,1.8572124345E7,3.68579997E8
692,false,[30/81],interRaceX,8238020.8,7,100,1.9395926425E7,3.75805068E8
693,false,[30/81],mutationKemp2,0.02964222458380391,34,100,1.8572130048E7,3.68579997E8
693,false,[30/81],mutationKemp2,0.005327479165938904,19,76,1.8572130048E7,3.68579997E8
693,false,[30/81],interRaceX,6214698.43,7,100,1.9193599891000003E7,3.75805068E8
694,false,[30/81],mutationSinglePoint,0.0,0,100,1.8572126768000003E7,3.68579997E8
694,false,[30/81],mutationSinglePoint,0.0,0,79,1.8572126768000003E7,3.68579997E8
694,false,[30/81],interRaceX,1.864401717E7,12,100,519944.5149999976,3.75805068E8
695,false,[30/81],mutationKemp3,0.025788168615399627,38,100,1.8572129625E7,3.68579997E8
695,false,[30/81],mutationKemp3,0.0036131774703972042,18,75,1.8572129625E7,3.68579997E8
695,false,[30/81],interRaceX,1.452494133E7,10,100,180310.30099999905,3.75805068E8
696,false,[30/81],crossoverKempe,0.0,2,100,1.8167428713E7,3.68579997E8
696,false,[30/81],crossoverKempe,0.0,0,80,1.8167428713E7,3.68579997E8
696,false,[30/81],interRaceX,1.214028932E7,6,100,852316.5550000011,3.75805068E8
699,false,[30/81],interRaceX,0.0,0,100,1.8572112019E7,3.68579997E8
699,false,[30/81],interRaceX,0.0,0,80,1.8572112019E7,3.68579997E8
699,false,[30/81],interRaceX,1.438047789E7,9,100,223729.79200000167,3.75805068E8
702,false,[30/81],mutationSinglePoint,0.0,0,100,1.8572114704E7,3.68579997E8
702,false,[30/81],mutationSinglePoint,0.0,0,78,1.8572114704E7,3.68579997E8
702,false,[30/81],interRaceX,1.228479784E7,9,100,1.9800594488E7,3.75805068E8
705,false,[30/81],mutationGroupSwap,0.027619553666445428,19,100,1.8572122054E7,3.68579997E8
705,false,[30/81],mutationGroupSwap,0.0010976852399274062,1,81,1.8572122054E7,3.68579997E8
705,false,[30/81],interRaceX,1.445277228E7,10,100,2.0053526291E7,3.75805068E8
708,false,[30/81],mutationKemp5,0.03637619553686818,52,100,1.8167428872E7,3.68579997E8
708,false,[30/81],mutationKemp5,0.005715248438851942,40,82,1.8167428872E7,3.68579997E8
708,false,[30/81],interRaceX,1.625936575E7,12,100,1.9793365447000004E7,3.75805068E8
